Audio Block Index,Header Name,Header Index,Header Position
13455,VamA_B11_RG_08,13505,1594240
13456,VamA_B11_RG_09,13506,1594368
13457,VamA_B11_RG_10,13507,1594496
13458,VamA_B11_RG_11,13508,1594624
13459,VamA_B11_RG_12,13509,1594752
13460,VamA_B11_RG_13,13510,1594880
13461,VamA_B11_RG_14,13511,1595008
13462,VamA_B11_RG_15,13512,1595136
13463,VamA_B11_RG_16,13513,1595264
13464,VamA_B11_RG_17,13514,1595392
13465,VamA_B11_RG_18,13515,1595520
2398,VamA_B11_RG_19,4279,1595648
2399,VamA_B11_RG_20,4280,1595776
2400,VamA_B11_RG_21,4281,1595904
2401,VamA_B11_RG_22,4282,1596032
2402,VamA_B11_RG_23,4283,1596160
2403,VamA_B11_RG_24,4284,1596288
2404,VamA_B11_RG_25,4285,1596416
2397,VamA_B11_RG_26,4278,1596544
5212,VampA_B01_LD_01,7953,1596672
12041,VAMP1_AS_ENTRSRCH_G_1,12096,1596800
12042,VAMP1_AS_ENTRSRCH_G_2,12097,1596928
12043,VAMP1_AS_ENTRSRCH_G_3,12098,1597056
12044,VAMP1_AS_ENTRSRCH_S_1,12099,1597184
12045,VAMP1_AS_ENTRSRCH_S_2,12100,1597312
12046,VAMP1_AS_ENTRSRCH_S_3,12101,1597440
12049,VAMP1_AS_HEAR_G_1,12104,1597568
12050,VAMP1_AS_HEAR_G_2,12105,1597696
12051,VAMP1_AS_HEAR_S_1,12106,1597824
12052,VAMP1_AS_HEAR_S_2,12107,1597952
12056,VAMP1_C_BUDDYHTH_G_1,12111,1598080
12057,VAMP1_C_BUDDYHTH_G_2,12112,1598208
12058,VAMP1_C_BUDDYHTH_G_3,12113,1598336
12059,VAMP1_C_ENTRHTH_G_1,12114,1598464
12060,VAMP1_C_ENTRHTH_G_2,12115,1598592
12061,VAMP1_C_ENTRHTH_G_3,12116,1598720
12062,VAMP1_C_ENTRHTH_S_1,12117,1598848
12063,VAMP1_C_ENTRHTH_S_2,12118,1598976
12064,VAMP1_C_ENTRHTH_S_3,12119,1599104
14586,VAMP1_C_FLWINJRD_g_1,14621,1599232
14587,VAMP1_C_FLWINJRD_g_2,14622,1599360
14588,VAMP1_C_FLWINJRD_g_3,14623,1599488
12065,VAMP1_C_FLWINJRD_S_1,12120,1599616
12066,VAMP1_C_FLWINJRD_S_2,12121,1599744
12067,VAMP1_C_FLWINJRD_S_3,12122,1599872
12068,VAMP1_C_FLWKLD_G_1,12123,1600000
12069,VAMP1_C_FLWKLD_G_2,12124,1600128
12070,VAMP1_C_FLWKLD_G_3,12125,1600256
12071,VAMP1_C_FLWKLD_S_1,12126,1600384
12072,VAMP1_C_FLWKLD_S_2,12127,1600512
12073,VAMP1_C_FLWKLD_S_3,12128,1600640
12076,VAMP1_C_GRNDE_G_1,12131,1600768
12077,VAMP1_C_GRNDE_G_2,12132,1600896
12078,VAMP1_C_GRNDE_S_1,12133,1601024
12079,VAMP1_C_GRNDE_S_2,12134,1601152
12080,VAMP1_C_GRNDE_S_3,12135,1601280
12097,VAMP1_C_PLYR20_G_1,12152,1601408
12098,VAMP1_C_PLYR20_G_2,12153,1601536
12099,VAMP1_C_PLYR20_G_3,12154,1601664
12100,VAMP1_C_PLYR20_S_1,12155,1601792
12101,VAMP1_C_PLYR20_S_2,12156,1601920
12102,VAMP1_C_PLYR20_S_3,12157,1602048
12111,VAMP1_C_TORSO_G_1,12166,1602176
12112,VAMP1_C_TORSO_G_2,12167,1602304
12113,VAMP1_C_TORSO_G_3,12168,1602432
12114,VAMP1_C_TORSO_S_1,12169,1602560
12115,VAMP1_C_TORSO_S_2,12170,1602688
12116,VAMP1_C_TORSO_S_3,12171,1602816
12127,VAMP1_MSK_ANGR_B_1,12182,1602944
12128,VAMP1_MSK_ANGR_B_2,12183,1603072
12129,VAMP1_MSK_FEAR_B_1,12184,1603200
12130,VAMP1_MSK_FEAR_B_2,12185,1603328
12131,VAMP1_MSK_INJRD_B_1,12186,1603456
12132,VAMP1_MSK_INJRD_B_2,12187,1603584
12135,VAMP1_MSK_STRTLD_B_1,12190,1603712
12136,VAMP1_PNC_CHRG_B_1,12191,1603840
12143,VAMP1_R_FLSH_B_1,12198,1603968
12144,VAMP1_R_FLSH_B_2,12199,1604096
12145,VAMP1_R_FLSH_B_3,12200,1604224
12146,VAMP1_R_GAS_B_1,12201,1604352
12147,VAMP1_R_GAS_B_2,12202,1604480
12148,VAMP1_R_GAS_B_3,12203,1604608
12149,VAMP1_R_INJRDGUN_B_1,12204,1604736
12150,VAMP1_R_INJRDGUN_B_2,12205,1604864
12151,VAMP1_R_INJRDGUN_B_3,12206,1604992
12152,VAMP1_R_INJRDHTH_B_1,12207,1605120
12153,VAMP1_R_INJRDHTH_B_2,12208,1605248
12154,VAMP1_R_INJRDHTH_B_3,12209,1605376
12155,VAMP1_R_INJRDPHYS_B_1,12210,1605504
12156,VAMP1_R_INJRDPHYS_B_2,12211,1605632
12157,VAMP1_R_INJRDPHYS_B_3,12212,1605760
12158,VAMP1_R_KILLBLOW_B_1,12213,1605888
12159,VAMP1_R_KILLBLOW_B_2,12214,1606016
12160,VAMP1_R_KILLBLOW_B_3,12215,1606144
12161,VAMP1_R_KLDGUN_B_1,12216,1606272
12162,VAMP1_R_KLDGUN_B_2,12217,1606400
12163,VAMP1_R_KLDGUN_B_3,12218,1606528
12164,VAMP1_R_KLDHTH_B_1,12219,1606656
12165,VAMP1_R_KLDHTH_B_2,12220,1606784
14589,VAMP1_R_KLDHTH_B_3,14624,1606912
12166,VAMP1_R_KLDPHYS_B_1,12221,1607040
12167,VAMP1_R_KLDPHYS_B_2,12222,1607168
12168,VAMP1_R_KLDPHYS_B_3,12223,1607296
12169,VAMP1_R_LND_B_1,12224,1607424
12170,VAMP1_R_LND_B_2,12225,1607552
12171,VAMP1_R_LND_B_3,12226,1607680
12172,VAMP1_R_ODDINJRD_B_1,12227,1607808
12173,VAMP1_R_ODDINJRD_B_2,12228,1607936
12038,VAMP1_R_ODDINJRD_B_3,12093,1608064
14590,VAMP1_R_oddkld_B_1,14625,1608192
14591,VAMP1_R_oddkld_B_2,14626,1608320
14585,VAMP1_R_oddkld_B_3,14620,1608448
15126,vamp1_r_stun_1,15161,1608576
15127,vamp1_r_stun_2,15162,1608704
15125,vamp1_r_stun_3,15160,1608832
15140,vamp1_r_stun_b_1,15175,1608960
15141,vamp1_r_stun_b_2,15176,1609088
15139,vamp1_r_stun_b_3,15174,1609216
13755,VamB_B11_RG_01,13786,1609344
13756,VamB_B11_RG_02,13787,1609472
13757,VamB_B11_RG_03,13788,1609600
13758,VamB_B11_RG_04,13789,1609728
13759,VamB_B11_RG_05,13790,1609856
13760,VamB_B11_RG_06,13791,1609984
13761,VamB_B11_RG_07,13792,1610112
13762,VamB_B11_RG_08,13793,1610240
13763,VamB_B11_RG_09,13794,1610368
13764,VamB_B11_RG_10,13795,1610496
13765,VamB_B11_RG_11,13796,1610624
13766,VamB_B11_RG_12,13797,1610752
13767,VamB_B11_RG_13,13798,1610880
13768,VamB_B11_RG_14,13799,1611008
13769,VamB_B11_RG_15,13800,1611136
13770,VamB_B11_RG_16,13801,1611264
13754,VamB_B11_RG_17,13785,1611392
2391,Vamb_B11_RG_18,4272,1611520
2392,Vamb_B11_RG_19,4273,1611648
2393,Vamb_B11_RG_20,4274,1611776
2394,Vamb_B11_RG_21,4275,1611904
2395,Vamb_B11_RG_22,4276,1612032
2396,Vamb_B11_RG_23,4277,1612160
2390,Vamb_B11_RG_24,4271,1612288
13772,VamC_B11_RG_01,13803,1612416
13773,VamC_B11_RG_02,13804,1612544
13774,VamC_B11_RG_03,13805,1612672
14848,VamC_B11_RG_04,14887,1612800
13775,VamC_B11_RG_05,13806,1612928
13776,VamC_B11_RG_06,13807,1613056
13777,VamC_B11_RG_07,13808,1613184
13778,VamC_B11_RG_08,13809,1613312
13779,VamC_B11_RG_09,13810,1613440
13780,VamC_B11_RG_10,13811,1613568
13781,VamC_B11_RG_11,13812,1613696
13782,VamC_B11_RG_12,13813,1613824
13771,VamC_B11_RG_13,13802,1613952
2383,VamC_B11_RG_14,4264,1614080
2384,VamC_B11_RG_15,4265,1614208
2385,VamC_B11_RG_16,4266,1614336
2386,VamC_B11_RG_17,4267,1614464
2387,VamC_B11_RG_18,4268,1614592
2388,VamC_B11_RG_19,4269,1614720
2389,VamC_B11_RG_20,4270,1614848
2382,VamC_B11_RG_21,4263,1614976
10667,VAMP3_C_ENTRHTH_G_1,10720,1615104
10668,VAMP3_C_ENTRHTH_G_2,10721,1615232
10669,VAMP3_C_ENTRHTH_G_3,10722,1615360
10670,VAMP3_C_ENTRHTH_S_1,10723,1615488
10671,VAMP3_C_ENTRHTH_S_2,10724,1615616
10672,VAMP3_C_ENTRHTH_S_3,10725,1615744
10673,VAMP3_C_FLWINJRD_G_1,10726,1615872
10674,VAMP3_C_FLWINJRD_G_2,10727,1616000
10675,VAMP3_C_FLWINJRD_G_3,10728,1616128
10676,VAMP3_C_FLWKLD_G_1,10729,1616256
10677,VAMP3_C_FLWKLD_G_2,10730,1616384
10678,VAMP3_C_FLWKLD_G_3,10731,1616512
10679,VAMP3_C_FLWKLD_S_1,10732,1616640
10680,VAMP3_C_FLWKLD_S_2,10733,1616768
10681,VAMP3_C_FLWKLD_S_3,10734,1616896
10684,VAMP3_C_GRNDE_G_1,10737,1617024
10685,VAMP3_C_GRNDE_G_2,10738,1617152
10686,VAMP3_C_GRNDE_S_1,10739,1617280
10687,VAMP3_C_GRNDE_S_2,10740,1617408
10688,VAMP3_C_GRNDE_S_3,10741,1617536
10703,VAMP3_C_NOSEE_G_1,10756,1617664
10704,VAMP3_C_NOSEE_G_2,10757,1617792
10705,VAMP3_C_PLYR20_G_1,10758,1617920
10706,VAMP3_C_PLYR20_G_2,10759,1618048
10707,VAMP3_C_PLYR20_G_3,10760,1618176
10708,VAMP3_C_PLYR20_S_1,10761,1618304
10709,VAMP3_C_PLYR20_S_2,10762,1618432
10710,VAMP3_C_PLYR20_S_3,10763,1618560
10719,VAMP3_C_TORSO_G_1,10772,1618688
10720,VAMP3_C_TORSO_G_2,10773,1618816
10721,VAMP3_C_TORSO_G_3,10774,1618944
10722,VAMP3_C_TORSO_S_1,10775,1619072
10723,VAMP3_C_TORSO_S_2,10776,1619200
10724,VAMP3_C_TORSO_S_3,10777,1619328
12983,VAMP3_MSK_ANGR_B_1,13038,1619456
10734,VAMP3_MSK_ANGR_B_2,10787,1619584
10735,VAMP3_MSK_FEAR_B_1,10788,1619712
10736,VAMP3_MSK_FEAR_B_2,10789,1619840
10737,VAMP3_MSK_INJRD_B_1,10790,1619968
10738,VAMP3_MSK_INJRD_B_2,10791,1620096
10741,VAMP3_MSK_STRTLD_B_1,10794,1620224
10742,VAMP3_PNC_CHRG_B_1,10795,1620352
10749,VAMP3_R_FLSH_B_1,10802,1620480
10750,VAMP3_R_FLSH_B_2,10803,1620608
10751,VAMP3_R_FLSH_B_3,10804,1620736
10752,VAMP3_R_GAS_B_1,10805,1620864
10753,VAMP3_R_GAS_B_2,10806,1620992
10754,VAMP3_R_GAS_B_3,10807,1621120
10755,VAMP3_R_INJRDGUN_B_1,10808,1621248
10756,VAMP3_R_INJRDGUN_B_2,10809,1621376
10757,VAMP3_R_INJRDGUN_B_3,10810,1621504
10761,VAMP3_R_INJRDHTH_B_1,10814,1621632
10762,VAMP3_R_INJRDHTH_B_2,10815,1621760
10763,VAMP3_R_INJRDHTH_B_3,10816,1621888
10764,VAMP3_R_INJRDPHYS_B_1,10817,1622016
10765,VAMP3_R_INJRDPHYS_B_2,10818,1622144
10766,VAMP3_R_INJRDPHYS_B_3,10819,1622272
10767,VAMP3_R_KILLBLOW_B_1,10820,1622400
10768,VAMP3_R_KILLBLOW_B_2,10821,1622528
10769,VAMP3_R_KILLBLOW_B_3,10822,1622656
10771,VAMP3_R_KLDGUN_B_1,10824,1622784
10772,VAMP3_R_KLDGUN_B_2,10825,1622912
10773,VAMP3_R_KLDGUN_B_3,10826,1623040
10774,VAMP3_R_KLDHTH_B_1,10827,1623168
10775,VAMP3_R_KLDHTH_B_2,10828,1623296
10776,VAMP3_R_KLDHTH_B_3,10829,1623424
10777,VAMP3_R_KLDPHYS_B_1,10830,1623552
10778,VAMP3_R_KLDPHYS_B_2,10831,1623680
10779,VAMP3_R_KLDPHYS_B_3,10832,1623808
10780,VAMP3_R_LND_B_1,10833,1623936
10781,VAMP3_R_LND_B_2,10834,1624064
10782,VAMP3_R_LND_B_3,10835,1624192
10786,VAMP3_R_ODDINJRD_B_1,10839,1624320
10787,VAMP3_R_ODDINJRD_B_2,10840,1624448
10788,VAMP3_R_ODDINJRD_B_3,15379,1624576
10789,VAMP3_R_ODDKLD_B_1,10842,1624704
10790,VAMP3_R_ODDKLD_B_2,10843,1624832
10791,VAMP3_R_ODDKLD_B_3,10844,1624960
10792,VAMP3_R_STUN_B_1,10845,1625088
10793,VAMP3_R_STUN_B_2,10846,1625216
10646,VAMP3_R_STUN_B_3,10699,1625344
10524,VAMP2_C_ENTRHTH_G_1,10577,1625472
10525,VAMP2_C_ENTRHTH_G_2,10578,1625600
10526,VAMP2_C_ENTRHTH_G_3,10579,1625728
10527,VAMP2_C_ENTRHTH_S_1,15935,1625856
10528,VAMP2_C_ENTRHTH_S_2,15936,1625984
10529,VAMP2_C_ENTRHTH_S_3,15937,1626112
10530,VAMP2_C_FLWINJRD_G_1,10583,1626240
10531,VAMP2_C_FLWINJRD_G_2,10584,1626368
10532,VAMP2_C_FLWINJRD_G_3,10585,1626496
10533,VAMP2_C_FLWKLD_G_1,10586,1626624
10534,VAMP2_C_FLWKLD_G_2,10587,1626752
10535,VAMP2_C_FLWKLD_G_3,10588,1626880
10536,VAMP2_C_FLWKLD_S_1,10589,1627008
10537,VAMP2_C_FLWKLD_S_2,10590,1627136
10538,VAMP2_C_FLWKLD_S_3,10591,1627264
10541,VAMP2_C_GRNDE_G_1,10594,1627392
10542,VAMP2_C_GRNDE_G_2,10595,1627520
10543,VAMP2_C_GRNDE_S_1,10596,1627648
10544,VAMP2_C_GRNDE_S_2,10597,1627776
10545,VAMP2_C_GRNDE_S_3,10598,1627904
10562,VAMP2_C_PLYR20_G_1,10615,1628032
10563,VAMP2_C_PLYR20_G_2,10616,1628160
10564,VAMP2_C_PLYR20_G_3,10617,1628288
10565,VAMP2_C_PLYR20_S_1,10618,1628416
10566,VAMP2_C_PLYR20_S_2,10619,1628544
10567,VAMP2_C_PLYR20_S_3,10620,1628672
10576,VAMP2_C_TORSO_G_1,10629,1628800
10577,VAMP2_C_TORSO_G_2,10630,1628928
10578,VAMP2_C_TORSO_G_3,10631,1629056
10579,VAMP2_C_TORSO_S_1,10632,1629184
10580,VAMP2_C_TORSO_S_2,10633,1629312
10581,VAMP2_C_TORSO_S_3,10634,1629440
10592,VAMP2_MSK_ANGR_B_1,10645,1629568
10593,VAMP2_MSK_ANGR_B_2,10646,1629696
10594,VAMP2_MSK_FEAR_B_1,10647,1629824
10595,VAMP2_MSK_FEAR_B_2,10648,1629952
10596,VAMP2_MSK_INJRD_B_1,10649,1630080
10597,VAMP2_MSK_INJRD_B_2,10650,1630208
10600,VAMP2_MSK_STRTLD_B_1,10653,1630336
12984,VAMP2_PNC_CHRG_B_1,13039,1630464
10609,VAMP2_R_FLSH_B_1,15380,1630592
10610,VAMP2_R_FLSH_B_2,10663,1630720
10611,VAMP2_R_FLSH_B_3,10664,1630848
10612,VAMP2_R_GAS_B_1,10665,1630976
10613,VAMP2_R_GAS_B_2,10666,1631104
10614,VAMP2_R_GAS_B_3,10667,1631232
10615,VAMP2_R_INJRDGUN_B_1,10668,1631360
10616,VAMP2_R_INJRDGUN_B_2,10669,1631488
10617,VAMP2_R_INJRDGUN_B_3,10670,1631616
10618,VAMP2_R_INJRDHTH_B_1,10671,1631744
10619,VAMP2_R_INJRDHTH_B_2,10672,1631872
10620,VAMP2_R_INJRDHTH_B_3,10673,1632000
10621,VAMP2_R_INJRDPHYS_B_1,10674,1632128
10622,VAMP2_R_INJRDPHYS_B_2,10675,1632256
10623,VAMP2_R_INJRDPHYS_B_3,10676,1632384
10624,VAMP2_R_KILLBLOW_B_1,10677,1632512
10625,VAMP2_R_KILLBLOW_B_2,10678,1632640
10626,VAMP2_R_KILLBLOW_B_3,10679,1632768
10627,VAMP2_R_KLDGUN_B_1,10680,1632896
10628,VAMP2_R_KLDGUN_B_2,10681,1633024
10629,VAMP2_R_KLDGUN_B_3,10682,1633152
10630,VAMP2_R_KLDHTH_B_1,10683,1633280
10631,VAMP2_R_KLDHTH_B_2,10684,1633408
10632,VAMP2_R_KLDHTH_B_3,10685,1633536
10633,VAMP2_R_KLDPHYS_B_1,10686,1633664
10634,VAMP2_R_KLDPHYS_B_2,10687,1633792
10635,VAMP2_R_KLDPHYS_B_3,10688,1633920
10636,VAMP2_R_LND_B_1,10689,1634048
10637,VAMP2_R_LND_B_2,10690,1634176
10638,VAMP2_R_LND_B_3,10691,1634304
10639,VAMP2_R_ODDINJRD_B_1,10692,1634432
10640,VAMP2_R_ODDINJRD_B_2,10693,1634560
10641,VAMP2_R_ODDINJRD_B_3,10694,1634688
10642,VAMP2_R_ODDKLD_B_1,10695,1634816
10643,VAMP2_R_ODDKLD_B_2,10696,1634944
10644,VAMP2_R_ODDKLD_B_3,10697,1635072
10645,VAMP2_R_STUN_B_1,10698,1635200
10503,VAMP2_R_STUN_B_2,10556,1635328
12985,VAMP2_R_STUN_B_3,13040,1635456
3763,B13_wachowski,6354,1635584
4278,B13_wachowski_2,7035,1635712
14820,wita_b11_gh_06,14855,1635840
13783,WitA_B11_RG_01,13814,1635968
13784,WitA_B11_RG_02,13815,1636096
13785,WitA_B11_RG_03,13816,1636224
13786,WitA_B11_RG_04,13817,1636352
13787,WitA_B11_RG_05,13818,1636480
13788,WitA_B11_WB_01,13819,1636608
13789,WitA_B11_WB_02,13820,1636736
13790,WitA_B11_WB_03,13821,1636864
13791,WitA_B11_WB_04,13822,1636992
13792,WitA_B11_WB_05,13823,1637120
13793,WitA_B11_WB_06,13824,1637248
13794,WitA_B11_WB_07,13825,1637376
13795,WitA_B11_WB_08,13826,1637504
13796,WitA_B11_WB_09,13827,1637632
13797,WitA_B11_WB_10,13828,1637760
13798,WitA_B11_WB_11,13829,1637888
13799,WitA_B11_WB_12,13830,1638016
13800,WitA_B11_WB_13,13831,1638144
13801,WitA_B11_WB_14,13832,1638272
13802,WitA_B11_WB_15,13833,1638400
14819,witA_b11_wb_16,14854,1638528
13803,WitA_B11_WB_20,13834,1638656
13804,WitA_B11_WB_21,13835,1638784
13805,WitA_B11_WB_22,13836,1638912
13806,WitA_B11_WB_23,13837,1639040
13807,WitA_B11_WB_24,13838,1639168
13808,WitA_B11_WB_25,13839,1639296
13809,WitA_B11_WB_26,13840,1639424
13810,WitA_B11_WB_27,13841,1639552
13811,WitA_B11_WB_28,13842,1639680
13812,WitA_B11_WB_29,13843,1639808
13813,WitA_B11_WB_30,13844,1639936
13814,WitA_B11_WB_31,13845,1640064
13815,WitA_B11_WB_32,13846,1640192
13816,WitA_B11_WB_33,13847,1640320
13817,WitA_B11_WB_34,13848,1640448
13818,WitA_B11_WB_35,13849,1640576
13819,WitA_B11_WB_36,13850,1640704
13820,WitA_B11_WB_37,13851,1640832
13821,WitA_B11_WB_38,13852,1640960
13822,WitA_B11_WB_39,13853,1641088
13823,WitA_B11_WB_40,13854,1641216
13824,WitA_B11_WB_41,13855,1641344
13825,WitA_B11_WB_42,13856,1641472
13826,WitA_B11_WB_43,13857,1641600
13827,WitA_B11_WB_44,13858,1641728
13828,WitA_B11_WB_45,13859,1641856
13829,WitA_B11_WB_46,13860,1641984
13830,WitA_B11_WB_47,13861,1642112
13831,WitA_B11_WB_48,13862,1642240
13832,WitA_B11_WB_49,13863,1642368
13833,wtchA_B11_GH_01,13864,1642496
13834,wtchA_B11_GH_02,13865,1642624
13835,wtchA_B11_GH_03,13866,1642752
7943,WTCHA_B11_GH_04,7869,1642880
7942,WTCHA_B11_GH_05,7868,1643008
13836,wtcha_B11_pr_01,13867,1643136
7948,WTCHA_B11_PR_02,7874,1643264
7949,WTCHA_B11_PR_03,7875,1643392
7950,WTCHA_B11_PR_04,7876,1643520
7951,WTCHA_B11_PR_05,7877,1643648
7952,WTCHA_B11_PR_06,7878,1643776
7947,WTCHA_B11_PR_07,7873,1643904
13838,wtcha_B11_pr_08,13869,1644032
13839,wtcha_B11_pr_09,13870,1644160
13840,wtcha_B11_pr_10,13871,1644288
13841,wtcha_B11_pr_11,8108,1644416
13842,wtcha_B11_pr_12,13873,1644544
13843,wtcha_B11_pr_13,13874,1644672
13844,wtcha_B11_pr_14,13875,1644800
13845,wtcha_B11_pr_15,8109,1644928
13846,wtcha_B11_pr_16,13877,1645056
13847,wtcha_B11_pr_17,13878,1645184
13848,wtcha_B11_pr_18,13879,1645312
13849,wtcha_B11_pr_19,13880,1645440
13850,wtcha_B11_pr_20,13881,1645568
13851,wtcha_B11_pr_21,13882,1645696
13852,wtcha_B11_pr_22,13883,1645824
13853,wtcha_B11_pr_23,13884,1645952
13854,wtcha_B11_pr_24,13885,1646080
13855,wtcha_B11_pr_25,13886,1646208
13856,wtcha_B11_pr_26,13887,1646336
13857,wtcha_B11_pr_27,13888,1646464
13858,wtcha_B11_pr_28,13889,1646592
13859,wtcha_B11_pr_29,13890,1646720
13860,wtcha_B11_pr_30,13891,1646848
13861,wtcha_B11_pr_31,13892,1646976
7946,WTCHA_B11_RG_01,7872,1647104
2369,Wtcha_B11_WB_01,4250,1647232
2370,Wtcha_B11_WB_02,4251,1647360
2371,Wtcha_B11_WB_03,4252,1647488
2372,Wtcha_B11_WB_04,4253,1647616
7945,WTCHA_B11_WB_17,7871,1647744
8075,WTCHA_B11_WB_18,8058,1647872
7944,WTCHA_B11_WB_19,7870,1648000
2373,Wtcha_B11_WB_50,4254,1648128
2374,Wtcha_B11_WB_51,4255,1648256
2375,Wtcha_B11_WB_52,4256,1648384
2376,Wtcha_B11_WB_53,4257,1648512
2377,Wtcha_B11_WB_54,4258,1648640
2378,Wtcha_B11_WB_55,4259,1648768
10344,WTCH1_R_INJRDGUN_B_1,10397,1648896
10345,WTCH1_R_INJRDGUN_B_2,10398,1649024
10346,WTCH1_R_INJRDGUN_B_3,10399,1649152
10347,WTCH1_R_INJRDHTH_B_1,10400,1649280
10348,WTCH1_R_INJRDHTH_B_2,10401,1649408
10349,WTCH1_R_INJRDHTH_B_3,10402,1649536
10356,WTCH1_R_INJRDPHYS_B_1,10409,1649664
10357,WTCH1_R_INJRDPHYS_B_2,10410,1649792
10358,WTCH1_R_INJRDPHYS_B_3,10411,1649920
10362,WTCH1_R_KILLBLOW_B_1,10415,1650048
10363,WTCH1_R_KILLBLOW_B_2,10416,1650176
10364,WTCH1_R_KILLBLOW_B_3,10417,1650304
10368,WTCH1_R_KLDGUN_B_1,10421,1650432
10369,WTCH1_R_KLDGUN_B_2,10422,1650560
10370,WTCH1_R_KLDGUN_B_3,10423,1650688
10374,WTCH1_R_KLDHTH_B_1,10427,1650816
10375,WTCH1_R_KLDHTH_B_2,10428,1650944
10376,WTCH1_R_KLDHTH_B_3,10429,1651072
10377,WTCH1_R_KLDPHYS_B_1,10430,1651200
10378,WTCH1_R_KLDPHYS_B_2,10431,1651328
10379,WTCH1_R_KLDPHYS_B_3,10432,1651456
10383,WTCH1_R_ODDINJRD_B_1,10436,1651584
10384,WTCH1_R_ODDINJRD_B_2,10437,1651712
10385,WTCH1_R_ODDINJRD_B_3,10438,1651840
10386,WTCH1_R_ODDKLD_B_1,10439,1651968
10387,WTCH1_R_ODDKLD_B_2,10440,1652096
10388,WTCH1_R_ODDKLD_B_3,10441,1652224
10389,WTCH1_R_STUN_B_1,10442,1652352
10390,WTCH1_R_STUN_B_2,10443,1652480
10331,WTCH1_R_STUN_B_3,10384,1652608
2379,WtchB_B11_WB_01,4261,1652736
2380,Wtchb_B11_WB_02,4262,1652864
2381,Wtchb_B11_WB_03,4260,1652992
10401,WTCH2_R_INJRDGUN_B_1,10454,1653120
10402,WTCH2_R_INJRDGUN_B_2,10455,1653248
10403,WTCH2_R_INJRDGUN_B_3,10456,1653376
10404,WTCH2_R_INJRDHTH_B_1,10457,1653504
10405,WTCH2_R_INJRDHTH_B_2,10458,1653632
10406,WTCH2_R_INJRDHTH_B_3,10459,1653760
10407,WTCH2_R_INJRDPHYS_B_1,10460,1653888
10408,WTCH2_R_INJRDPHYS_B_2,10461,1654016
10409,WTCH2_R_INJRDPHYS_B_3,10462,1654144
10410,WTCH2_R_KILLBLOW_B_1,10463,1654272
10411,WTCH2_R_KILLBLOW_B_2,10464,1654400
10412,WTCH2_R_KILLBLOW_B_3,10465,1654528
10413,WTCH2_R_KILLBLOW_B_4,10466,1654656
10414,WTCH2_R_KILLBLOW_B_5,10467,1654784
10415,WTCH2_R_KILLBLOW_B_6,10468,1654912
10416,WTCH2_R_KILLBLOW_B_7,10469,1655040
10417,WTCH2_R_KILLBLOW_B_8,10470,1655168
10418,WTCH2_R_KLDGUN_B_1,10471,1655296
10419,WTCH2_R_KLDGUN_B_2,10472,1655424
10420,WTCH2_R_KLDGUN_B_3,10473,1655552
10421,WTCH2_R_KLDHTH_B_1,10474,1655680
10422,WTCH2_R_KLDHTH_B_2,10475,1655808
10423,WTCH2_R_KLDHTH_B_3,10476,1655936
10424,WTCH2_R_KLDPHYS_B_1,10477,1656064
10425,WTCH2_R_KLDPHYS_B_2,10478,1656192
12981,WTCH2_R_KLDPHYS_B_3,13036,1656320
10429,WTCH2_R_ODDINJRD_B_1,10482,1656448
10430,WTCH2_R_ODDINJRD_B_2,10483,1656576
10431,WTCH2_R_ODDINJRD_B_3,10484,1656704
10432,WTCH2_R_ODDINJRD_B_4,10485,1656832
10433,WTCH2_R_ODDINJRD_B_5,10486,1656960
10434,WTCH2_R_ODDINJRD_B_6,10487,1657088
10435,WTCH2_R_ODDKLD_B_1,10488,1657216
10436,WTCH2_R_ODDKLD_B_2,10489,1657344
10437,WTCH2_R_ODDKLD_B_3,10490,1657472
10438,WTCH2_R_STUN_B_1,10491,1657600
10439,WTCH2_R_STUN_B_2,10492,1657728
10391,WTCH2_R_STUN_B_3,10444,1657856
6731,door_b5_ar_rusty_open,15384,1657984
1235,door_burst_open_lrg,2301,1658112
7587,Dr_Glass_Med_Sh,16328,1658240
7592,Dr_Mtl_Med_Kick,16339,1658368
7586,Dr_Wood_Dbl_Sh,16327,1658496
7593,Gate_Mtl_Lrg_Op,16340,1658624
7597,Gate_Mtl_Med_Op,16344,1658752
7596,Switch_Mech_Stone_Op,16343,1659328
7516,B1_Trns_B2_002,16205,1659456
7506,B10_Trns_B11_027,16200,1659584
7508,B11_Trns_B12_028,16201,1659712
7510,B12_Trns_B125_029,16202,1659840
7512,B12_Trns_B13_030,16203,1659968
7514,B13_End_033,16204,1660096
7518,B2_RM_003s,16206,1660224
6919,B2_trns_B3_005,15550,1660352
7520,B2_Trns_RM_004,16207,1660480
7522,B3_DO_006s,16208,1660608
7524,B3_DO_010s,16209,1660736
550,B3_TRNS_B4,1985,1660864
6921,B4_LH1_13S_REV,15551,1660992
552,B4_TRNS_B5_014,1986,1661120
554,B5_LO_016,1987,1661248
7526,B5_Trns_B6_018,16210,1661376
6925,B6_trns_B65_02,15553,1661504
7528,B6_TS_019s,16211,1661632
6923,B65_trns_B7,15552,1661760
7530,B7_022s,16212,1661888
556,B7_TRNS_B8_023,1988,1662016
7532,B8_Trns_B9_024,16213,1662144
7534,B9_Trns_B10_025,16214,1662272
702,CL0_XXX_BF1,1324,1662400
704,CL0_XXX_BF1,1324,1662400
